file_path,split,label,target_multiclass,snr,burst_id,t_start,t_end,dur_ms,z_peak,drop_b,n_act_burst,global_nf,global_ns,global_H_mean,global_p75_act,prob_ia,pseudo_label,is_pseudo
IQdata_sample1158_target0_snr-20.pt,train,1,0,-20,1,39.20457142857143,45.202285714285715,5.997714285714288,25.03401444139506,0.47989940643310547,314.0,10.37093448638916,0.01916989402770996,10.290453910827637,263.0,0.007318948861211538,0,True
IQdata_sample1158_target0_snr-20.pt,train,1,0,-20,2,60.19657142857143,60.85485714285715,0.6582857142857179,15.244943742130243,0.29224395751953125,49.0,10.37093448638916,0.01916989402770996,10.290453910827637,263.0,0.054298728704452515,1,True
IQdata_sample2566_target1_snr-18.pt,train,1,1,-18,1,32.32914285714286,33.353142857142856,1.0239999999999938,6.887075150777986,0.050957679748535156,0.0,10.397855758666992,0.007399030494689941,10.386945724487305,170.0,0.016683006659150124,1,True
IQdata_sample2566_target1_snr-18.pt,train,1,1,-18,2,72.85028571428572,73.65485714285715,0.8045714285714354,8.805887266317669,0.065155029296875,0.0,10.397855758666992,0.007399030494689941,10.386945724487305,170.0,0.010854124091565609,0,True
IQdata_sample17030_target4_snr18.pt,train,0,4,18,1,61.440000000000005,61.952,0.5119999999999933,5.193653960133899,0.032935142517089844,137.0,10.397806167602539,0.006341420173645019,10.390678405761719,136.0,0.012995004653930664,0,False
IQdata_sample3584_target1_snr12.pt,train,1,1,12,1,11.629714285714286,13.165714285714285,1.5359999999999996,30.0,2.736987590789795,143.5,10.397515296936035,0.007123316574096679,10.310111999511719,137.0,0.9820950627326965,1,False
IQdata_sample3584_target1_snr12.pt,train,1,1,12,2,24.28342857142857,25.746285714285715,1.4628571428571462,30.0,2.7172532081604004,151.0,10.397515296936035,0.007123316574096679,10.310111999511719,137.0,0.9400600790977478,1,False
IQdata_sample3584_target1_snr12.pt,train,1,1,12,3,43.08114285714286,44.690285714285714,1.6091428571428565,30.0,2.9382128715515137,147.0,10.397515296936035,0.007123316574096679,10.310111999511719,137.0,0.9543774127960205,1,False
IQdata_sample10197_target4_snr-20.pt,train,0,4,-20,1,19.67542857142857,21.065142857142856,1.3897142857142875,19.93665297213145,2.1771888732910156,256.5,10.341073989868164,0.1092053352355957,10.188422203063965,416.0,0.04098650813102722,0,True
IQdata_sample14544_target4_snr26.pt,train,0,4,26,1,0.0,0.43885714285714283,0.43885714285714283,21.117500378625298,0.15460681915283203,210.0,10.396180152893066,0.007321265029907226,10.386223793029785,150.0,0.029883798211812973,0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,1,27.209142857142854,27.867428571428572,0.6582857142857179,21.882351997272874,0.42632007598876953,98.5,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,0.02709077298641205,0,True
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,2,37.30285714285714,38.69257142857143,1.389714285714291,10.988878389356822,0.21408939361572266,398.5,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,0.020640943199396133,0,True
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,3,43.95885714285715,45.27542857142857,1.3165714285714216,9.881761949210162,0.1925201416015625,59.0,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,0.017716314643621445,0,True
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,4,47.25028571428572,47.76228571428572,0.5120000000000005,9.142264754122593,0.17811298370361328,137.5,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,0.014377253130078316,0,True
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,5,57.19771428571429,57.70971428571429,0.5120000000000005,9.749007835681502,0.18993377685546875,120.0,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,0.01593097485601902,0,True
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,6,62.75657142857143,63.341714285714296,0.5851428571428698,8.517409938785807,0.1659393310546875,0.0,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,0.01624394580721855,0,True
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,7,67.21828571428571,67.65714285714286,0.4388571428571453,8.954734883573808,0.17445945739746094,124.0,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,0.01956753619015217,0,True
IQdata_sample10957_target4_snr2.pt,train,0,4,2,1,21.796571428571426,25.673142857142857,3.876571428571431,30.0,0.34780120849609375,237.0,10.389984130859375,0.009408207321166992,10.365814208984375,191.0,0.012019257992506027,0,False
IQdata_sample10994_target4_snr22.pt,train,0,4,22,1,66.34057142857142,66.99885714285715,0.658285714285725,13.70888882586238,1.2150382995605469,127.0,10.357288360595703,0.08863142108917235,10.256983757019043,412.0,0.04297599196434021,0,False
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,1,4.096,5.339428571428571,1.2434285714285709,30.0,0.788538932800293,129.0,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,0.013648249208927155,1,True
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,2,19.309714285714286,22.674285714285713,3.364571428571427,30.0,0.44770050048828125,199.0,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,0.08760358393192291,0,True
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,3,40.886857142857146,41.472,0.5851428571428556,10.680998187279991,0.07176494598388672,139.0,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,0.018456369638442993,0,True
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,4,44.397714285714294,47.17714285714286,2.779428571428568,30.0,0.3613901138305664,199.0,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,0.3776741027832031,0,True
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,5,56.68571428571429,57.70971428571429,1.024000000000001,30.0,0.7185897827148438,129.0,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,0.025171475484967232,1,True
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,6,61.36685714285715,61.80571428571429,0.43885714285713817,9.163819815911692,0.06157112121582031,141.0,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,0.017313694581389427,0,True
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,1,11.922285714285715,12.653714285714285,0.7314285714285695,19.019071121386137,2.810420036315918,458.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,0.22214581072330475,0,True
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,2,19.67542857142857,20.479999999999997,0.8045714285714283,19.056819628222886,2.815998077392578,340.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,0.32893168926239014,0,True
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,3,27.428571428571427,28.306285714285714,0.877714285714287,21.700434882448057,3.20664119720459,352.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,0.3724071681499481,0,True
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,4,43.08114285714286,43.885714285714286,0.8045714285714283,19.263055294186604,2.846473217010498,265.5,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,0.3860490918159485,0,True
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,5,55.588571428571434,56.90514285714286,1.3165714285714287,14.70787411172915,2.173360824584961,399.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,0.46692955493927,1,True
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,6,58.733714285714285,59.465142857142865,0.7314285714285802,19.970705880207472,2.9510416984558105,310.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,0.20554600656032562,0,True
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,7,62.17142857142857,62.90285714285715,0.7314285714285802,4.850660540084464,0.7167749404907227,204.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,0.8010479211807251,0,True
IQdata_sample2083_target1_snr-16.pt,train,1,1,-16,1,18.066285714285712,18.651428571428568,0.5851428571428556,13.626907368510498,0.15517902374267578,80.0,10.396828651428223,0.01138769187927246,10.366929054260254,349.0,0.07298795878887177,0,True
IQdata_sample2083_target1_snr-16.pt,train,1,1,-16,2,27.794285714285714,28.745142857142856,0.9508571428571422,30.0,0.5208635330200195,177.0,10.396828651428223,0.01138769187927246,10.366929054260254,349.0,0.03582245483994484,0,True
IQdata_sample2083_target1_snr-16.pt,train,1,1,-16,3,39.05828571428572,42.203428571428574,3.145142857142858,6.153325379700199,0.07007217407226562,242.5,10.396828651428223,0.01138769187927246,10.366929054260254,349.0,0.048401840031147,1,True
IQdata_sample2083_target1_snr-16.pt,train,1,1,-16,4,47.908571428571435,48.566857142857145,0.6582857142857108,15.386579545524224,0.1752176284790039,93.5,10.396828651428223,0.01138769187927246,10.366929054260254,349.0,0.031985532492399216,0,True
IQdata_sample2083_target1_snr-16.pt,train,1,1,-16,5,57.856,58.587428571428575,0.7314285714285731,16.598552501251554,0.18901920318603516,151.0,10.396828651428223,0.01138769187927246,10.366929054260254,349.0,0.030255261808633804,0,True
IQdata_sample3527_target1_snr30.pt,train,1,1,30,1,15.433142857142856,16.969142857142856,1.5359999999999996,30.0,3.3826889991760254,152.0,10.396427154541016,0.013384143447875975,10.170584678649902,214.0,0.9794498682022095,1,False
IQdata_sample3527_target1_snr30.pt,train,1,1,30,2,53.248000000000005,54.784,1.5359999999999943,30.0,3.353332042694092,173.0,10.396427154541016,0.013384143447875975,10.170584678649902,214.0,0.9812755584716797,1,False
IQdata_sample4127_target1_snr4.pt,train,1,1,4,1,10.678857142857142,12.141714285714286,1.4628571428571444,30.0,1.7814760208129883,150.0,10.396836280822754,0.006142057800292968,10.342180252075195,137.0,0.9887414574623108,1,False
IQdata_sample4127_target1_snr4.pt,train,1,1,4,2,23.25942857142857,24.722285714285714,1.4628571428571462,30.0,1.7959814071655273,140.0,10.396836280822754,0.006142057800292968,10.342180252075195,137.0,0.9779161810874939,1,False
IQdata_sample4127_target1_snr4.pt,train,1,1,4,3,42.13028571428572,43.66628571428571,1.5359999999999943,30.0,1.6641063690185547,140.0,10.396836280822754,0.006142057800292968,10.342180252075195,137.0,0.9720750451087952,1,False
IQdata_sample3502_target1_snr-14.pt,train,1,1,-14,1,54.784,55.66171428571429,0.8777142857142906,8.341089341848884,0.061043739318847656,8.0,10.397499084472656,0.007318437194824218,10.388494491577148,339.0,0.01837799698114395,1,True
IQdata_sample559_target0_snr12.pt,train,1,0,12,1,0.0,1.8285714285714285,1.8285714285714285,30.0,3.498025894165039,215.0,10.348668098449707,0.09694525623321533,10.081850051879883,442.0,0.9467195272445679,1,False
IQdata_sample559_target0_snr12.pt,train,1,0,12,2,41.25257142857143,43.885714285714286,2.6331428571428575,30.0,3.161625862121582,400.5,10.348668098449707,0.09694525623321533,10.081850051879883,442.0,0.9745306968688965,1,False
IQdata_sample5990_target3_snr24.pt,train,1,3,24,1,0.0,6.8754285714285714,6.8754285714285714,30.0,5.5820159912109375,284.0,10.378206253051758,0.049972087669372556,9.484561920166016,248.0,0.9950810670852661,1,False
IQdata_sample5990_target3_snr24.pt,train,1,3,24,2,49.737142857142864,56.832,7.094857142857137,30.0,5.7298784255981445,401.0,10.378206253051758,0.049972087669372556,9.484561920166016,248.0,0.9745756387710571,1,False
IQdata_sample2276_target1_snr20.pt,train,1,1,20,1,42.861714285714285,46.44571428571428,3.583999999999996,30.0,3.138455867767334,134.5,10.394529342651367,0.007892487716674805,10.282025337219238,136.0,0.9591829180717468,1,False
IQdata_sample2276_target1_snr20.pt,train,1,1,20,2,54.784,57.05142857142857,2.2674285714285745,30.0,3.110818386077881,134.0,10.394529342651367,0.007892487716674805,10.282025337219238,136.0,0.9593026638031006,1,False
IQdata_sample2276_target1_snr20.pt,train,1,1,20,3,61.80571428571429,63.414857142857144,1.6091428571428565,30.0,3.1378989219665527,177.0,10.394529342651367,0.007892487716674805,10.282025337219238,136.0,0.9303072094917297,1,False
IQdata_sample7476_target5_snr12.pt,train,1,5,12,1,39.13142857142857,57.19771428571429,18.06628571428572,30.0,8.583710670471191,121.0,10.365992546081543,0.03429598388671875,9.06788158416748,268.0,0.9517699480056763,1,False
IQdata_sample12716_target4_snr8.pt,train,0,4,8,1,2.7794285714285714,6.436571428571428,3.6571428571428566,30.0,1.0323410034179688,236.0,10.396720886230469,0.00718128719329834,10.344066619873047,135.0,0.02608453296124935,0,False
IQdata_sample3886_target1_snr-2.pt,train,1,1,-2,1,5.7782857142857145,6.436571428571428,0.6582857142857135,20.488152070852617,0.2662210464477539,165.0,10.397149085998535,0.012993902206420898,10.277405738830566,181.0,0.06730623543262482,0,True
IQdata_sample3886_target1_snr-2.pt,train,1,1,-2,2,9.142857142857144,9.654857142857145,0.5120000000000005,8.38394209396867,0.10894012451171875,163.0,10.397149085998535,0.012993902206420898,10.277405738830566,181.0,0.09083744883537292,0,True
IQdata_sample3886_target1_snr-2.pt,train,1,1,-2,3,17.18857142857143,19.89485714285714,2.7062857142857126,30.0,1.4817790985107422,185.0,10.397149085998535,0.012993902206420898,10.277405738830566,181.0,0.9543924927711487,1,True
IQdata_sample3886_target1_snr-2.pt,train,1,1,-2,4,25.088,30.13485714285714,5.046857142857139,30.0,2.9637770652770996,127.0,10.397149085998535,0.012993902206420898,10.277405738830566,181.0,0.015507375821471214,0,True
IQdata_sample3886_target1_snr-2.pt,train,1,1,-2,5,35.181714285714285,35.76685714285714,0.5851428571428556,6.152985025630851,0.07995128631591797,45.0,10.397149085998535,0.012993902206420898,10.277405738830566,181.0,0.1103925034403801,0,True
IQdata_sample3886_target1_snr-2.pt,train,1,1,-2,6,50.76114285714286,51.27314285714286,0.5120000000000005,9.942977197618108,0.1291980743408203,190.0,10.397149085998535,0.012993902206420898,10.277405738830566,181.0,0.147343248128891,0,True
IQdata_sample3886_target1_snr-2.pt,train,1,1,-2,7,55.076571428571434,56.246857142857145,1.1702857142857113,30.0,0.8896112442016602,250.0,10.397149085998535,0.012993902206420898,10.277405738830566,181.0,0.9222930073738098,0,True
IQdata_sample3886_target1_snr-2.pt,train,1,1,-2,8,65.536,68.90057142857144,3.3645714285714377,30.0,1.6628313064575195,60.5,10.397149085998535,0.012993902206420898,10.277405738830566,181.0,0.9662068486213684,0,True
IQdata_sample3886_target1_snr-2.pt,train,1,1,-2,9,70.65599999999999,74.45942857142857,3.803428571428583,30.0,3.269865036010742,183.0,10.397149085998535,0.012993902206420898,10.277405738830566,181.0,0.1089794859290123,0,True
IQdata_sample15030_target4_snr-14.pt,train,0,4,-14,1,19.382857142857144,22.381714285714285,2.9988571428571404,14.343505248979044,0.10152435302734375,161.0,10.397475242614746,0.0070780712127685545,10.386451721191406,139.0,0.00800678413361311,0,True
IQdata_sample15030_target4_snr-14.pt,train,0,4,-14,2,26.989714285714285,27.57485714285714,0.5851428571428556,6.858625076971042,0.04854583740234375,153.0,10.397475242614746,0.0070780712127685545,10.386451721191406,139.0,0.027405111119151115,0,True
IQdata_sample486_target0_snr20.pt,train,1,0,20,1,67.36457142857142,70.58285714285714,3.218285714285713,30.0,3.2320895195007324,299.0,10.396746635437012,0.009289438247680663,10.289731979370117,227.0,0.9835471510887146,1,False
IQdata_sample6217_target3_snr20.pt,train,1,3,20,1,0.0,5.046857142857143,5.046857142857143,30.0,5.681826591491699,242.0,10.396419525146484,0.008306765556335449,9.816287994384766,139.0,0.9855901598930359,1,False
IQdata_sample6217_target3_snr20.pt,train,1,3,20,2,47.61600000000001,55.076571428571434,7.460571428571427,30.0,5.589231491088867,250.0,10.396419525146484,0.008306765556335449,9.816287994384766,139.0,0.9815765023231506,1,False
IQdata_sample3799_target1_snr28.pt,train,1,1,28,1,12.580571428571428,13.604571428571429,1.024000000000001,22.160815450959777,2.711669445037842,377.0,10.343067169189453,0.12236325187683104,10.076004028320312,495.0,0.9596375226974487,1,False
IQdata_sample1730_target1_snr24.pt,train,1,1,24,1,13.531428571428572,15.140571428571429,1.6091428571428565,30.0,3.1984548568725586,313.0,10.396977424621582,0.009688162994384766,10.230791091918945,220.0,0.9707397818565369,1,False
IQdata_sample1730_target1_snr24.pt,train,1,1,24,2,19.89485714285714,21.43085714285714,1.5359999999999978,30.0,3.220195770263672,244.5,10.396977424621582,0.009688162994384766,10.230791091918945,220.0,0.9531250596046448,1,False
IQdata_sample1730_target1_snr24.pt,train,1,1,24,3,26.185142857142854,27.72114285714286,1.536000000000005,30.0,3.114151954650879,347.5,10.396977424621582,0.009688162994384766,10.230791091918945,220.0,0.961087703704834,1,False
IQdata_sample1730_target1_snr24.pt,train,1,1,24,4,38.838857142857144,40.374857142857145,1.5360000000000014,30.0,3.030642032623291,341.0,10.396977424621582,0.009688162994384766,10.230791091918945,220.0,0.9218961000442505,1,False
IQdata_sample1730_target1_snr24.pt,train,1,1,24,5,51.419428571428575,52.882285714285715,1.462857142857139,30.0,2.8375816345214844,283.0,10.396977424621582,0.009688162994384766,10.230791091918945,220.0,0.9775142669677734,1,False
IQdata_sample917_target0_snr-4.pt,train,1,0,-4,1,0.5851428571428572,3.2914285714285714,2.7062857142857144,30.0,0.3454265594482422,232.0,10.398226737976074,0.007468312454223632,10.381158828735352,137.0,0.367340624332428,1,True
IQdata_sample8703_target6_snr-10.pt,train,1,6,-10,1,14.04342857142857,14.482285714285714,0.4388571428571435,8.051823290960208,0.069366455078125,136.0,10.396893501281738,0.0086149995803833,10.35216999053955,139.0,0.015321877785027027,0,True
IQdata_sample8703_target6_snr-10.pt,train,1,6,-10,2,19.236571428571427,19.67542857142857,0.4388571428571417,7.686294247477605,0.06621742248535156,134.0,10.396893501281738,0.0086149995803833,10.35216999053955,139.0,0.018926097080111504,0,True
IQdata_sample8703_target6_snr-10.pt,train,1,6,-10,3,23.25942857142857,24.722285714285714,1.4628571428571462,30.0,0.5637083053588867,115.0,10.396893501281738,0.0086149995803833,10.35216999053955,139.0,0.014098931103944778,1,True
IQdata_sample8703_target6_snr-10.pt,train,1,6,-10,4,30.208,33.645714285714284,3.4377142857142857,30.0,0.34401416778564453,142.5,10.396893501281738,0.0086149995803833,10.35216999053955,139.0,0.019874172285199165,0,True
IQdata_sample8703_target6_snr-10.pt,train,1,6,-10,5,54.272,54.930285714285716,0.6582857142857179,18.852752658797144,0.1624164581298828,124.5,10.396893501281738,0.0086149995803833,10.35216999053955,139.0,0.017639396712183952,0,True
IQdata_sample8703_target6_snr-10.pt,train,1,6,-10,6,63.707428571428565,67.73028571428571,4.0228571428571485,30.0,1.0159950256347656,196.0,10.396893501281738,0.0086149995803833,10.35216999053955,139.0,0.0252975020557642,0,True
IQdata_sample837_target0_snr22.pt,train,1,0,22,1,18.21257142857143,21.577142857142857,3.364571428571427,30.0,3.358189582824707,305.0,10.398143768310547,0.006868811416625977,10.288776397705078,137.0,0.9838338494300842,1,False
IQdata_sample1002_target0_snr30.pt,train,1,0,30,1,0.0,2.998857142857143,2.998857142857143,30.0,3.3048295974731445,336.0,10.399205207824707,0.008429776382446288,10.186175346374512,135.0,0.9878930449485779,1,False
IQdata_sample1002_target0_snr30.pt,train,1,0,30,2,41.398857142857146,45.056,3.6571428571428513,30.0,3.3095345497131348,342.0,10.399205207824707,0.008429776382446288,10.186175346374512,135.0,0.9802190661430359,1,False
IQdata_sample9340_target4_snr0.pt,train,0,4,0,1,47.98171428571429,52.00457142857143,4.022857142857141,30.0,1.2476654052734375,216.0,10.388936042785645,0.00919046401977539,10.342950820922852,196.0,0.017048601061105728,0,False
IQdata_sample7270_target5_snr6.pt,train,1,5,6,1,33.42628571428571,42.64228571428571,9.216000000000001,30.0,6.115268707275391,142.0,10.397655487060547,0.00729722843170166,10.060075759887695,139.0,0.9689754843711853,1,False
