file_path,split,label,target_multiclass,snr,burst_id,t_start,t_end,t_center,dur_ms,z_peak,drop_b,n_act_burst,global_nf,global_ns,global_H_mean,global_p75_act,is_dummy
IQdata_sample9658_target4_snr-18.pt,train,0,4,-18,2,13.165714285714285,14.409142857142859,13.787428571428572,1.2434285714285735,30.0,1.3137121200561523,90.0,10.372164726257324,0.014991767692565917,10.240715980529785,257.0,False
IQdata_sample9658_target4_snr-18.pt,train,0,4,-18,3,19.748571428571427,22.381714285714285,21.065142857142856,2.6331428571428575,30.0,1.2838754653930664,65.0,10.372164726257324,0.014991767692565917,10.240715980529785,257.0,False
IQdata_sample9658_target4_snr-18.pt,train,0,4,-18,4,24.137142857142855,27.501714285714286,25.81942857142857,3.3645714285714305,30.0,0.47051143646240234,127.0,10.372164726257324,0.014991767692565917,10.240715980529785,257.0,False
IQdata_sample9658_target4_snr-18.pt,train,0,4,-18,5,28.818285714285715,29.988571428571426,29.40342857142857,1.1702857142857113,30.0,0.9489927291870117,271.0,10.372164726257324,0.014991767692565917,10.240715980529785,257.0,False
IQdata_sample9658_target4_snr-18.pt,train,0,4,-18,6,36.64457142857143,37.74171428571429,37.19314285714286,1.097142857142856,30.0,1.0529260635375977,241.5,10.372164726257324,0.014991767692565917,10.240715980529785,257.0,False
IQdata_sample9658_target4_snr-18.pt,train,0,4,-18,7,44.47085714285714,47.68914285714286,46.08,3.21828571428572,30.0,1.0979080200195312,402.0,10.372164726257324,0.014991767692565917,10.240715980529785,257.0,False
IQdata_sample9658_target4_snr-18.pt,train,0,4,-18,8,67.072,68.9737142857143,68.02285714285715,1.9017142857142915,14.729000227057927,0.22081375122070312,96.5,10.372164726257324,0.014991767692565917,10.240715980529785,257.0,False
IQdata_sample13134_target4_snr10.pt,train,0,4,10,1,72.92342857142857,74.45942857142857,73.69142857142857,1.5360000000000014,30.0,2.08614444732666,153.0,10.397499084472656,0.007160078430175781,10.373369216918945,140.0,False
IQdata_sample12309_target4_snr-10.pt,train,0,4,-10,1,0.2925714285714286,4.534857142857143,2.4137142857142857,4.242285714285714,30.0,4.0774922370910645,342.0,10.370948791503906,0.042311482429504395,10.231635093688965,229.0,False
IQdata_sample12309_target4_snr-10.pt,train,0,4,-10,2,8.265142857142859,9.508571428571429,8.886857142857144,1.24342857142857,30.0,2.853821277618408,321.5,10.370948791503906,0.042311482429504395,10.231635093688965,229.0,False
IQdata_sample5966_target3_snr-14.pt,train,1,3,-14,1,0.0,1.3165714285714287,0.6582857142857144,1.3165714285714287,4.797496998159158,0.11091995239257812,57.0,10.389791488647461,0.023120379638671872,10.324056625366211,212.0,False
IQdata_sample5966_target3_snr-14.pt,train,1,3,-14,2,5.558857142857143,10.386285714285714,7.972571428571428,4.827428571428571,17.158224832421293,0.39670467376708984,372.0,10.389791488647461,0.023120379638671872,10.324056625366211,212.0,False
IQdata_sample5966_target3_snr-14.pt,train,1,3,-14,3,40.228571428571435,40.886857142857146,40.55771428571429,0.6582857142857108,7.356536047629479,0.17008590698242188,91.0,10.389791488647461,0.023120379638671872,10.324056625366211,212.0,False
IQdata_sample5966_target3_snr-14.pt,train,1,3,-14,4,45.42171428571429,45.93371428571429,45.67771428571429,0.5120000000000005,5.067136557578685,0.11715412139892578,216.0,10.389791488647461,0.023120379638671872,10.324056625366211,212.0,False
IQdata_sample5966_target3_snr-14.pt,train,1,3,-14,5,47.83542857142857,51.27314285714286,49.55428571428571,3.4377142857142857,5.961892764237457,0.13784122467041016,195.0,10.389791488647461,0.023120379638671872,10.324056625366211,212.0,False
IQdata_sample5966_target3_snr-14.pt,train,1,3,-14,6,54.85714285714286,58.51428571428571,56.68571428571428,3.6571428571428513,30.0,0.7912988662719727,280.0,10.389791488647461,0.023120379638671872,10.324056625366211,212.0,False
IQdata_sample5966_target3_snr-14.pt,train,1,3,-14,7,72.26514285714286,73.14285714285715,72.70400000000001,0.8777142857142906,13.540385438643206,0.31305885314941406,197.0,10.389791488647461,0.023120379638671872,10.324056625366211,212.0,False
IQdata_sample9139_target4_snr-4.pt,train,0,4,-4,1,37.96114285714286,38.76571428571429,38.36342857142857,0.8045714285714283,4.054013759903391,0.027892112731933594,145.5,10.397224426269531,0.006880122756958007,10.388361930847168,198.0,False
IQdata_sample3635_target1_snr8.pt,train,1,1,8,1,3.730285714285714,4.973714285714285,4.351999999999999,1.2434285714285713,30.0,3.0992746353149414,425.0,10.360239028930664,0.10255002536773682,10.0930757522583,400.0,False
IQdata_sample3635_target1_snr8.pt,train,1,1,8,2,16.31085714285714,18.358857142857143,17.334857142857143,2.048000000000002,30.0,3.1567163467407227,443.0,10.360239028930664,0.10255002536773682,10.0930757522583,400.0,False
IQdata_sample3635_target1_snr8.pt,train,1,1,8,3,34.523428571428575,36.42514285714286,35.47428571428571,1.9017142857142844,30.0,3.17581844329834,433.0,10.360239028930664,0.10255002536773682,10.0930757522583,400.0,False
IQdata_sample3635_target1_snr8.pt,train,1,1,8,4,58.80685714285715,60.26971428571429,59.53828571428572,1.462857142857139,24.3836188429236,2.5005407333374023,113.0,10.360239028930664,0.10255002536773682,10.0930757522583,400.0,False
IQdata_sample3635_target1_snr8.pt,train,1,1,8,5,65.97485714285715,66.99885714285715,66.48685714285715,1.024000000000001,29.520685870648943,3.0273470878601074,99.0,10.360239028930664,0.10255002536773682,10.0930757522583,400.0,False
IQdata_sample3635_target1_snr8.pt,train,1,1,8,6,72.99657142857143,74.31314285714285,73.65485714285714,1.3165714285714216,30.0,3.1494855880737305,322.0,10.360239028930664,0.10255002536773682,10.0930757522583,400.0,False
IQdata_sample7181_target5_snr28.pt,train,1,5,28,1,39.424,49.00571428571429,44.21485714285714,9.581714285714291,30.0,8.692328453063965,389.0,10.39576530456543,0.008467952156066895,9.623580932617188,249.0,False
IQdata_sample6598_target5_snr-20.pt,train,1,5,-20,1,19.455999999999996,20.553142857142856,20.004571428571424,1.0971428571428596,30.0,0.5709648132324219,111.5,10.394590377807617,0.008426948547363282,10.358131408691406,131.0,False
IQdata_sample6598_target5_snr-20.pt,train,1,5,-20,2,29.40342857142857,33.499428571428574,31.451428571428572,4.096000000000004,6.320747894504841,0.053264617919921875,122.0,10.394590377807617,0.008426948547363282,10.358131408691406,131.0,False
IQdata_sample6598_target5_snr-20.pt,train,1,5,-20,3,58.66057142857143,59.17257142857143,58.91657142857143,0.5120000000000005,4.194064974760964,0.035343170166015625,135.0,10.394590377807617,0.008426948547363282,10.358131408691406,131.0,False
IQdata_sample6598_target5_snr-20.pt,train,1,5,-20,4,68.82742857142857,69.4857142857143,69.15657142857143,0.658285714285725,4.536855660366765,0.038231849670410156,128.5,10.394590377807617,0.008426948547363282,10.358131408691406,131.0,False
IQdata_sample2662_target1_snr-14.pt,train,1,1,-14,1,15.725714285714284,18.358857142857143,17.042285714285715,2.6331428571428592,4.41487615758211,0.027715682983398438,130.0,10.397133827209473,0.0062777938842773435,10.388994216918945,139.0,False
IQdata_sample11248_target4_snr8.pt,train,0,4,8,1,0.8045714285714286,1.6091428571428572,1.2068571428571429,0.8045714285714286,11.19654646947316,0.09094905853271484,140.0,10.395910263061523,0.008122956275939942,10.38192081451416,139.0,False
IQdata_sample11248_target4_snr8.pt,train,0,4,8,2,32.32914285714286,36.205714285714286,34.267428571428574,3.876571428571424,24.18516027156702,0.1964550018310547,421.0,10.395910263061523,0.008122956275939942,10.38192081451416,139.0,False
IQdata_sample11248_target4_snr8.pt,train,0,4,8,3,57.41714285714286,58.221714285714285,57.819428571428574,0.8045714285714212,6.312857735522474,0.05127906799316406,127.5,10.395910263061523,0.008122956275939942,10.38192081451416,139.0,False
IQdata_sample3391_target1_snr28.pt,train,1,1,28,1,14.04342857142857,15.360000000000001,14.701714285714285,1.3165714285714305,30.0,3.323334217071533,460.0,10.344504356384277,0.10224037742614746,10.132847785949707,477.0,False
IQdata_sample3033_target1_snr4.pt,train,1,1,4,1,6.656,8.265142857142859,7.460571428571429,1.6091428571428592,30.0,1.672429084777832,139.0,10.398900032043457,0.007698781013488769,10.343914985656738,137.0,False
IQdata_sample3033_target1_snr4.pt,train,1,1,4,2,44.47085714285714,46.665142857142854,45.568,2.194285714285712,30.0,1.6355276107788086,137.0,10.398900032043457,0.007698781013488769,10.343914985656738,137.0,False
IQdata_sample3033_target1_snr4.pt,train,1,1,4,3,57.05142857142857,58.66057142857143,57.856,1.6091428571428565,30.0,1.7397775650024414,145.0,10.398900032043457,0.007698781013488769,10.343914985656738,137.0,False
IQdata_sample1158_target0_snr-20.pt,train,1,0,-20,1,19.602285714285713,21.21142857142857,20.40685714285714,1.6091428571428565,4.037243569720323,0.0773935317993164,87.5,10.37093448638916,0.01916989402770996,10.290453910827637,263.0,False
IQdata_sample1158_target0_snr-20.pt,train,1,0,-20,2,38.985142857142854,45.34857142857143,42.16685714285714,6.363428571428578,25.03401444139506,0.47989940643310547,314.0,10.37093448638916,0.01916989402770996,10.290453910827637,263.0,False
IQdata_sample1158_target0_snr-20.pt,train,1,0,-20,3,60.12342857142857,60.928000000000004,60.52571428571429,0.8045714285714354,15.244943742130243,0.29224395751953125,49.0,10.37093448638916,0.01916989402770996,10.290453910827637,263.0,False
IQdata_sample2566_target1_snr-18.pt,train,1,1,-18,1,1.536,3.145142857142857,2.3405714285714287,1.609142857142857,4.488914458782867,0.03321361541748047,366.0,10.397855758666992,0.007399030494689941,10.386945724487305,170.0,False
IQdata_sample2566_target1_snr-18.pt,train,1,1,-18,2,32.182857142857145,33.42628571428571,32.80457142857143,1.2434285714285664,6.887075150777986,0.050957679748535156,0.0,10.397855758666992,0.007399030494689941,10.386945724487305,170.0,False
IQdata_sample2566_target1_snr-18.pt,train,1,1,-18,3,72.19200000000001,74.60571428571428,73.39885714285714,2.4137142857142777,8.805887266317669,0.065155029296875,0.0,10.397855758666992,0.007399030494689941,10.386945724487305,170.0,False
IQdata_sample17030_target4_snr18.pt,train,0,4,18,1,61.22057142857143,62.31771428571429,61.76914285714286,1.097142857142856,5.193653960133899,0.032935142517089844,131.0,10.397806167602539,0.006341420173645019,10.390678405761719,136.0,False
IQdata_sample14544_target4_snr26.pt,train,0,4,26,1,0.0,0.512,0.256,0.512,21.117500378625298,0.15460681915283203,188.5,10.396180152893066,0.007321265029907226,10.386223793029785,150.0,False
IQdata_sample14544_target4_snr26.pt,train,0,4,26,2,5.339428571428571,6.436571428571428,5.888,1.097142857142857,4.594170388384534,0.03363513946533203,127.5,10.396180152893066,0.007321265029907226,10.386223793029785,150.0,False
IQdata_sample14544_target4_snr26.pt,train,0,4,26,3,15.579428571428572,17.481142857142856,16.530285714285714,1.9017142857142844,5.55901260298558,0.040699005126953125,0.0,10.396180152893066,0.007321265029907226,10.386223793029785,150.0,False
IQdata_sample14544_target4_snr26.pt,train,0,4,26,4,21.065142857142856,22.966857142857144,22.016,1.901714285714288,9.397930505848734,0.06880474090576172,416.0,10.396180152893066,0.007321265029907226,10.386223793029785,150.0,False
IQdata_sample14544_target4_snr26.pt,train,0,4,26,5,26.258285714285712,33.20685714285714,29.732571428571426,6.948571428571427,6.099855707484505,0.044658660888671875,116.0,10.396180152893066,0.007321265029907226,10.386223793029785,150.0,False
IQdata_sample14544_target4_snr26.pt,train,0,4,26,6,55.881142857142855,56.97828571428572,56.42971428571428,1.0971428571428632,13.46584700642603,0.0985870361328125,471.5,10.396180152893066,0.007321265029907226,10.386223793029785,150.0,False
IQdata_sample10197_target4_snr-20.pt,train,0,4,-20,1,19.602285714285713,21.138285714285715,20.370285714285714,1.5360000000000014,19.93665297213145,2.1771888732910156,202.0,10.341073989868164,0.1092053352355957,10.188422203063965,416.0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,1,7.387428571428571,8.777142857142858,8.082285714285714,1.3897142857142866,6.843102527600578,0.13331985473632812,70.0,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,2,24.86857142857143,25.30742857142857,25.088,0.4388571428571417,5.115732631509351,0.09966659545898438,111.0,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,3,27.136,35.181714285714285,31.158857142857144,8.045714285714286,21.882351997272874,0.42632007598876953,95.0,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,4,37.22971428571429,38.838857142857144,38.034285714285716,1.6091428571428565,10.988878389356822,0.21408939361572266,397.5,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,5,43.66628571428571,46.080000000000005,44.87314285714286,2.413714285714292,9.881761949210162,0.1925201416015625,59.0,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,6,47.17714285714286,48.64,47.908571428571435,1.462857142857139,9.142264754122593,0.17811298370361328,122.5,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,7,54.710857142857144,55.222857142857144,54.966857142857144,0.5120000000000005,4.491171519963557,0.08749866485595703,80.5,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,8,57.12457142857143,58.587428571428575,57.856,1.4628571428571462,9.749007835681502,0.18993377685546875,84.0,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,9,62.24457142857143,63.488,62.866285714285716,1.2434285714285664,8.517409938785807,0.1659393310546875,0.0,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,10,64.65828571428571,66.048,65.35314285714286,1.389714285714291,4.750414066146371,0.09254932403564453,92.0,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,False
IQdata_sample10116_target4_snr-18.pt,train,0,4,-18,11,67.072,68.53485714285715,67.80342857142858,1.4628571428571462,8.954734883573808,0.17445945739746094,102.5,10.393247604370117,0.019482369804382324,10.352819442749023,218.0,False
IQdata_sample3584_target1_snr12.pt,train,1,1,12,1,10.971428571428572,13.238857142857142,12.105142857142857,2.267428571428571,30.0,2.736987590789795,140.0,10.397515296936035,0.007123316574096679,10.310111999511719,137.0,False
IQdata_sample3584_target1_snr12.pt,train,1,1,12,2,24.21028571428571,25.81942857142857,25.01485714285714,1.60914285714286,30.0,2.7172532081604004,144.0,10.397515296936035,0.007123316574096679,10.310111999511719,137.0,False
IQdata_sample3584_target1_snr12.pt,train,1,1,12,3,36.864000000000004,37.888000000000005,37.376000000000005,1.024000000000001,4.681672694923283,0.033349037170410156,135.0,10.397515296936035,0.007123316574096679,10.310111999511719,137.0,False
IQdata_sample3584_target1_snr12.pt,train,1,1,12,4,42.42285714285715,45.49485714285714,43.95885714285714,3.0719999999999956,30.0,2.9382128715515137,137.0,10.397515296936035,0.007123316574096679,10.310111999511719,137.0,False
IQdata_sample10312_target4_snr22.pt,train,0,4,22,1,55.51542857142858,56.68571428571429,56.100571428571435,1.1702857142857113,4.951501273982036,0.035775184631347656,148.0,10.398978233337402,0.00722511863708496,10.389998435974121,150.0,False
IQdata_sample10312_target4_snr22.pt,train,0,4,22,2,60.70857142857143,62.098285714285716,61.40342857142858,1.389714285714284,4.743874277901377,0.034275054931640625,130.0,10.398978233337402,0.00722511863708496,10.389998435974121,150.0,False
IQdata_sample10312_target4_snr22.pt,train,0,4,22,3,66.12114285714287,69.12,67.62057142857144,2.9988571428571333,4.042720684016788,0.029209136962890625,112.5,10.398978233337402,0.00722511863708496,10.389998435974121,150.0,False
IQdata_sample10957_target4_snr2.pt,train,0,4,2,1,14.628571428571428,17.18857142857143,15.908571428571427,2.5600000000000005,6.593567773570909,0.062033653259277344,167.0,10.389984130859375,0.009408207321166992,10.365814208984375,191.0,False
IQdata_sample10957_target4_snr2.pt,train,0,4,2,2,21.72342857142857,25.673142857142857,23.698285714285714,3.949714285714286,30.0,0.34780120849609375,236.0,10.389984130859375,0.009408207321166992,10.365814208984375,191.0,False
IQdata_sample10957_target4_snr2.pt,train,0,4,2,3,29.40342857142857,33.353142857142856,31.378285714285713,3.949714285714286,26.980441021965987,0.25383758544921875,96.0,10.389984130859375,0.009408207321166992,10.365814208984375,191.0,False
IQdata_sample10957_target4_snr2.pt,train,0,4,2,4,66.34057142857142,69.19314285714286,67.76685714285713,2.852571428571437,24.30518404347223,0.228668212890625,165.0,10.389984130859375,0.009408207321166992,10.365814208984375,191.0,False
IQdata_sample10994_target4_snr22.pt,train,0,4,22,1,59.611428571428576,60.85485714285715,60.233142857142866,1.2434285714285735,10.291146181627436,0.9121189117431641,159.0,10.357288360595703,0.08863142108917235,10.256983757019043,412.0,False
IQdata_sample10994_target4_snr22.pt,train,0,4,22,2,65.60914285714287,67.072,66.34057142857144,1.462857142857132,13.70888882586238,1.2150382995605469,280.5,10.357288360595703,0.08863142108917235,10.256983757019043,412.0,False
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,1,0.2925714285714286,7.314285714285714,3.8034285714285714,7.021714285714285,30.0,0.788538932800293,123.0,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,False
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,2,18.651428571428568,22.74742857142857,20.69942857142857,4.096000000000004,30.0,0.44770050048828125,199.0,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,False
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,3,40.81371428571428,41.76457142857143,41.289142857142856,0.9508571428571457,10.680998187279991,0.07176494598388672,129.5,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,False
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,4,44.32457142857143,47.25028571428572,45.78742857142858,2.9257142857142853,30.0,0.3613901138305664,198.0,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,False
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,5,56.46628571428572,58.44114285714286,57.453714285714284,1.9748571428571395,30.0,0.7185897827148438,129.0,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,False
IQdata_sample5236_target2_snr-6.pt,train,1,2,-6,6,61.22057142857143,61.952,61.586285714285715,0.731428571428566,9.163819815911692,0.06157112121582031,141.0,10.397470474243164,0.0067189361572265625,10.362568855285645,137.0,False
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,1,11.849142857142859,12.726857142857144,12.288,0.8777142857142852,19.019071121386137,2.810420036315918,358.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,False
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,2,19.529142857142855,20.553142857142856,20.041142857142855,1.024000000000001,19.056819628222886,2.815998077392578,470.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,False
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,3,27.209142857142854,28.37942857142857,27.794285714285714,1.1702857142857148,21.700434882448057,3.20664119720459,447.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,False
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,4,42.93485714285714,43.95885714285715,43.44685714285714,1.024000000000008,19.263055294186604,2.846473217010498,432.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,False
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,5,55.51542857142858,57.05142857142857,56.28342857142857,1.5359999999999943,14.70787411172915,2.173360824584961,419.5,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,False
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,6,58.66057142857143,59.53828571428572,59.099428571428575,0.8777142857142906,19.970705880207472,2.9510416984558105,142.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,False
IQdata_sample4588_target1_snr-16.pt,train,1,1,-16,7,61.87885714285714,63.341714285714296,62.61028571428572,1.4628571428571533,4.850660540084464,0.7167749404907227,221.0,10.346468925476074,0.14776852226257323,9.989472389221191,477.0,False
IQdata_sample4127_target1_snr4.pt,train,1,1,4,1,0.0,0.2925714285714286,0.1462857142857143,0.2925714285714286,5.0973427215343285,0.03130817413330078,120.0,10.396836280822754,0.006142057800292968,10.342180252075195,137.0,False
IQdata_sample4127_target1_snr4.pt,train,1,1,4,2,10.53257142857143,12.141714285714286,11.337142857142858,1.6091428571428565,30.0,1.7814760208129883,139.0,10.396836280822754,0.006142057800292968,10.342180252075195,137.0,False
IQdata_sample4127_target1_snr4.pt,train,1,1,4,3,23.186285714285713,25.746285714285715,24.466285714285714,2.5600000000000023,30.0,1.7959814071655273,137.0,10.396836280822754,0.006142057800292968,10.342180252075195,137.0,False
IQdata_sample4127_target1_snr4.pt,train,1,1,4,4,40.228571428571435,43.95885714285715,42.09371428571429,3.7302857142857135,30.0,1.6641063690185547,142.0,10.396836280822754,0.006142057800292968,10.342180252075195,137.0,False
IQdata_sample2083_target1_snr-16.pt,train,1,1,-16,1,17.993142857142857,18.724571428571426,18.35885714285714,0.7314285714285695,13.626907368510498,0.15517902374267578,75.0,10.396828651428223,0.01138769187927246,10.366929054260254,349.0,False
IQdata_sample2083_target1_snr-16.pt,train,1,1,-16,2,27.72114285714286,28.818285714285715,28.269714285714286,1.097142857142856,30.0,0.5208635330200195,177.0,10.396828651428223,0.01138769187927246,10.366929054260254,349.0,False
IQdata_sample2083_target1_snr-16.pt,train,1,1,-16,3,37.96114285714286,42.78857142857143,40.374857142857145,4.82742857142857,6.153325379700199,0.07007217407226562,273.0,10.396828651428223,0.01138769187927246,10.366929054260254,349.0,False
IQdata_sample2083_target1_snr-16.pt,train,1,1,-16,4,47.76228571428572,48.64,48.201142857142855,0.8777142857142834,15.386579545524224,0.1752176284790039,95.0,10.396828651428223,0.01138769187927246,10.366929054260254,349.0,False
IQdata_sample2083_target1_snr-16.pt,train,1,1,-16,5,57.78285714285714,58.66057142857143,58.221714285714285,0.8777142857142906,16.598552501251554,0.18901920318603516,151.0,10.396828651428223,0.01138769187927246,10.366929054260254,349.0,False
IQdata_sample3527_target1_snr30.pt,train,1,1,30,1,3.8034285714285714,6.656,5.2297142857142855,2.8525714285714283,30.0,0.8877334594726562,506.5,10.396427154541016,0.013384143447875975,10.170584678649902,214.0,False
IQdata_sample3527_target1_snr30.pt,train,1,1,30,2,8.996571428571428,10.678857142857142,9.837714285714284,1.6822857142857135,30.0,2.211854934692383,440.0,10.396427154541016,0.013384143447875975,10.170584678649902,214.0,False
IQdata_sample3527_target1_snr30.pt,train,1,1,30,3,15.433142857142856,17.042285714285715,16.237714285714286,1.6091428571428583,30.0,3.3826889991760254,149.0,10.396427154541016,0.013384143447875975,10.170584678649902,214.0,False
IQdata_sample3527_target1_snr30.pt,train,1,1,30,4,35.547428571428576,41.033142857142856,38.290285714285716,5.48571428571428,30.0,0.9513406753540039,18.5,10.396427154541016,0.013384143447875975,10.170584678649902,214.0,False
IQdata_sample3527_target1_snr30.pt,train,1,1,30,5,43.66628571428571,45.86057142857143,44.76342857142858,2.1942857142857193,30.0,1.9169731140136719,0.0,10.396427154541016,0.013384143447875975,10.170584678649902,214.0,False
IQdata_sample3527_target1_snr30.pt,train,1,1,30,6,53.17485714285714,54.784,53.97942857142857,1.6091428571428565,30.0,3.353332042694092,153.0,10.396427154541016,0.013384143447875975,10.170584678649902,214.0,False
IQdata_sample16198_target4_snr22.pt,train,0,4,22,0,35.0,35.5,35.25,0.5,0.0,0.0,0.0,10.398872375488281,0.0064474639892578125,10.390581130981445,137.0,True
